YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202401,186935,1151163,7,2.93,"WNW","ARVONIA",37.6988,-78.3779,3741928,7822674
202401,186935,1151163,8,2.99,"WNW","ARVONIA",37.7019,-78.3771,3742114,7822626
202401,186935,1158385,1,3.89,"WSW","PENNS STORE",36.5708,-80.1299,3634248,807794
202401,186935,1158385,2,3.8,"WSW","PENNS STORE",36.5706,-80.1279,3634236,807674
202401,186935,1158385,3,3.86,"SW","PENNS STORE",36.5676,-80.1266,3634056,807596
202401,186935,1158385,4,3.82,"SW","PENNS STORE",36.5679,-80.126,3634074,807560
202401,186935,1158385,5,3.73,"WSW","PENNS STORE",36.5713,-80.1269,3634278,807614
202401,186935,1158385,6,3.91,"WSW","PENNS STORE",36.5715,-80.1309,3634290,807854
202401,186935,1158385,7,4.08,"SW","PENNS STORE",36.5667,-80.1308,3634002,807848
202401,186935,1158385,8,4.03,"SW","PENNS STORE",36.5668,-80.1298,3634008,807788
202401,186935,1158386,1,1.35,"SW","MARTINSVILLE",36.6638,-79.8836,3639828,7953016
202401,186935,1158386,2,1.5,"SSW","MARTINSVILLE",36.6598,-79.8797,3639588,7952782
202401,186935,1158386,3,1.78,"S","MARTINSVILLE",36.6543,-79.8723,3639258,7952338
202401,186935,1158386,4,1.93,"S","MARTINSVILLE",36.6521,-79.8719,3639126,7952314
202401,186935,1158386,5,1.95,"S","MARTINSVILLE",36.6518,-79.8707,3639108,7952242
202401,186935,1158386,6,1.77,"S","MARTINSVILLE",36.6544,-79.8706,3639264,7952236
202401,186935,1158386,7,1.44,"SSW","MARTINSVILLE",36.6599,-79.877,3639594,7952620
202401,186935,1158386,8,1.27,"SW","MARTINSVILLE",36.6649,-79.8829,3639894,7952974
202401,186935,1158388,1,.93,"NNW","BUFFALO RIDGE",36.7631,-80.2734,3645786,8016404
202401,186935,1158388,2,1.06,"SE","WOOLWINE",36.7704,-80.265,3646224,8015900
202401,186935,1158388,3,1.79,"E","WOOLWINE",36.7788,-80.2478,3646728,8014868
202401,186935,1158388,4,1.76,"E","WOOLWINE",36.7799,-80.2482,3646794,8014892
202401,186935,1158388,5,.92,"ESE","WOOLWINE",36.7735,-80.2655,3646410,8015930
202401,186935,1158388,6,.96,"SSE","WOOLWINE",36.768,-80.2714,3646080,8016284
202401,186935,1158388,7,.99,"NNW","BUFFALO RIDGE",36.7639,-80.2742,3645834,8016452
202401,186935,1158409,1,2.98,"NE","NEALS CORNERS",36.9104,-78.7417,3654624,7844502
202401,186935,1158409,2,3.24,"ENE","MT LAUREL",36.8828,-78.7135,3652968,7842810
202401,186935,1158409,3,4.3,"ENE","MT LAUREL",36.8955,-78.699,3653730,7841940
202401,186935,1158409,4,4.22,"ENE","MT LAUREL",36.9038,-78.7063,3654228,7842378
202401,186935,1158409,5,4.05,"NE","MT LAUREL",36.9107,-78.7174,3654642,7843044
202401,186935,1158409,6,3.7,"NE","NEALS CORNERS",36.9195,-78.7348,3655170,7844088
202401,186935,1158411,1,2.98,"NE","NEALS CORNERS",36.9104,-78.7417,3654624,7844502
202401,186935,1158411,2,3.24,"ENE","MT LAUREL",36.8828,-78.7135,3652968,7842810
202401,186935,1158411,3,4.3,"ENE","MT LAUREL",36.8955,-78.699,3653730,7841940
202401,186935,1158411,4,4.22,"ENE","MT LAUREL",36.9038,-78.7063,3654228,7842378
202401,186935,1158411,5,4.05,"NE","MT LAUREL",36.9107,-78.7174,3654642,7843044
202401,186935,1158411,6,3.7,"NE","NEALS CORNERS",36.9195,-78.7348,3655170,7844088
202401,186935,1158469,1,.93,"SE","BROOKNEAL",37.0412,-78.9573,372472,7857438
202401,186935,1158469,2,2.36,"ESE","BROOKNEAL",37.0328,-78.933,371968,7855980
202401,186935,1158469,3,3.17,"ESE","BROOKNEAL",37.0256,-78.9214,371536,7855284
202401,186935,1158469,4,3.07,"ESE","BROOKNEAL",37.0289,-78.9211,371734,7855266
202401,186935,1158469,5,2.07,"ESE","BROOKNEAL",37.0383,-78.9354,372298,7856124
202401,186935,1158469,6,1.52,"ESE","BROOKNEAL",37.0399,-78.9455,372394,7856730
202401,186935,1158469,7,.84,"SE","BROOKNEAL",37.0432,-78.9573,372592,7857438
202401,186935,1158507,1,1.12,"SSE","ALTAVISTA",37.1059,-79.2901,376354,7917406
202401,186935,1158507,2,1.35,"SE","ALTAVISTA",37.1061,-79.2828,376366,7916968
202401,186935,1158507,3,1.34,"SE","ALTAVISTA",37.109,-79.2801,376540,7916806
202401,186935,1158507,4,1.39,"SE","ALTAVISTA",37.1083,-79.2795,376498,7916770
202401,186935,1158507,5,1.41,"SE","ALTAVISTA",37.1052,-79.2825,376312,7916950
202401,186935,1158507,6,1.07,"S","ALTAVISTA",37.1046,-79.2978,376276,7917868
202401,187413,1154983,2,.79,"NW","SOUTH VLY STREAM",40.6588,-73.7098,4039528,7342588
202401,187413,1154983,3,.82,"NW","SOUTH VLY STREAM",40.657,-73.7125,4039420,7342750
202401,187413,1154983,4,1.38,"WNW","SOUTH VLY STREAM",40.6597,-73.723,4039582,7343380
202401,187413,1154983,5,1.26,"WSW","VALLEY STREAM",40.6603,-73.7204,4039618,7343224
202401,187413,1154985,1,1.78,"S","MUNSEY PARK",40.7545,-73.6855,4045270,7341130
202401,187413,1154985,2,1.7,"S","MUNSEY PARK",40.7556,-73.6846,4045336,7341076
202401,187413,1154985,3,1.49,"WNW","EAST WILLISTON",40.7551,-73.6777,4045306,7340662
202401,187413,1154985,4,1.46,"W","EAST WILLISTON",40.754,-73.6773,4045240,7340638
202401,187413,1154988,1,.76,"WSW","NASSAU SHRS",40.6678,-73.4442,4040068,7326652
202401,187413,1154988,2,.8,"W","NASSAU SHRS",40.668,-73.4451,4040080,7326706
202401,187413,1154988,3,.61,"SE","ARLYN OAKS",40.6727,-73.4435,4040362,7326610
202401,187413,1154988,4,.64,"SE","ARLYN OAKS",40.6727,-73.4424,4040362,7326544
202401,187413,1154989,1,.87,"SE","GREAT NECK",40.77,-73.71,4046200,7342600
202401,187413,1154989,2,.41,"E","GREAT NECK ESTATES",40.77,-73.7222,4046200,7343332
202401,187413,1154989,3,.46,"ESE","GREAT NECK ESTATES",40.7664,-73.7227,4045984,7343362
202401,187413,1154989,4,.99,"SE","GREAT NECK",40.7694,-73.7072,4046164,7342432
202401,187417,1150536,1,0,"N","HARRISON-DEVER CRIB",41.92,-87.57,4155200,8734200
202401,187417,1156062,1,0,"N","MONTROSE HARBOR",41.96,-87.64,4157600,8738400
202401,187472,1151179,1,.92,"NE","MANTANZAS",29.62,-81.26,2937200,8115600
202401,187472,1151719,1,1.8,"W","SPRING HILL",29.83,-82.56,2949800,8233600
202401,187472,1151720,1,4.15,"S","WILLIFORD",29.72,-82.8,2943200,8248000
202401,187472,1151721,1,0,"N","WALDO",29.78,-82.17,2946800,8210200
202401,187472,1151722,1,2.75,"NE","MELROSE",29.71,-82.04,2942600,822400
202401,187472,1151723,1,.92,"NE","PUTNAM HALL",29.74,-81.96,2944400,8157600
202401,187472,1151725,1,1.51,"SSW","BAYARD",30.13,-81.53,307800,8131800
202401,187472,1151726,1,.92,"NE","MARION OAKS",29.01,-82.17,29600,8210200
202401,187472,1151727,1,.92,"NE","SUMMERFIELD",29.03,-82.02,291800,821200
202401,187472,1151729,1,.6,"E","ST AUGUSTINE",29.88,-81.31,2952800,8118600
202401,187472,1151730,1,.6,"W","SATSUMA",29.55,-81.66,2933000,8139600
202401,187472,1151732,1,1.86,"SSW","BAYARD",30.125,-81.5317,307500,8131902
202401,187472,1151732,2,1.7,"SSW","BAYARD",30.1264,-81.5282,307584,8131692
202401,187472,1154906,1,1.46,"SSW","PALM VLY",30.1595,-81.3858,309570,8123148
202401,187495,1151180,1,3.45,"S","ST AUGUSTINE ARPT",29.92,-81.33,2955200,8119800
202401,187496,1151181,1,2.15,"SSE","HAZELHURST ARPT",31.85,-82.64,3151000,8238400
202401,187496,1151182,1,2.24,"SW","PINE GROVE",31.8,-82.48,3148000,8228800
202401,187496,1151183,1,.69,"N","DUPONT",30.99,-82.87,3059400,8252200
202401,187496,1151184,1,.69,"N","DUPONT",30.99,-82.87,3059400,8252200
202401,187496,1151185,1,1.9,"ESE","BLACKSHEAR",31.29,-82.22,3117400,8213200
202401,187496,1151739,1,.88,"WSW","NICHOLLS",31.5166,-82.6644,3130996,8239864
202401,187496,1151739,2,6.47,"NE","NICHOLLS",31.5836,-82.5693,3135016,8234158
202401,187496,1154910,1,.88,"WSW","NICHOLLS",31.5166,-82.6644,3130996,8239864
202401,187496,1154910,2,6.47,"NE","NICHOLLS",31.5836,-82.5693,3135016,8234158
202401,187519,1151383,1,2.43,"W","(DLN)DILLON ARPT",45.25,-112.6,4515000,11236000
202401,187519,1151383,2,1.95,"W","(DLN)DILLON ARPT",45.25,-112.59,4515000,11235400
202401,187519,1151383,3,2.53,"WSW","(DLN)DILLON ARPT",45.24,-112.6,4514400,11236000
202401,187519,1151383,4,2.07,"ENE","DILLON",45.23,-112.61,4513800,11236600
202401,187519,1151383,5,1.62,"ENE","DILLON",45.23,-112.62,4513800,11237200
202401,187519,1151383,6,2.01,"NE","DILLON",45.24,-112.62,4514400,11237200
202401,187539,1151568,1,.49,"S","ARLYNDA CORNERS",40.5929,-124.2489,4035574,12414934
202401,187539,1151568,2,.43,"S","ARLYNDA CORNERS",40.5937,-124.2503,4035622,12415018
202401,187539,1151568,3,.36,"SE","ARLYNDA CORNERS",40.5958,-124.2462,4035748,12414772
202401,187539,1151568,4,.58,"ESE","ARLYNDA CORNERS",40.5958,-124.2405,4035748,12414430
202401,187539,1151568,5,.67,"ESE","ARLYNDA CORNERS",40.5958,-124.2384,4035748,12414304
202401,187539,1151568,6,.69,"ESE","ARLYNDA CORNERS",40.5947,-124.2389,4035682,12414334
202401,187539,1151569,1,1.4,"SE","CARLOTTA",40.5181,-124.0284,4031086,1241704
202401,187539,1151569,2,2.14,"SE","CARLOTTA",40.5108,-124.018,4030648,1241080
202401,187366,1149965,2,.79,"SW","SAINT PETERSBURG PORTS SITE",27.7528,-82.64,2745168,8238400
202401,187366,1149972,1,1.85,"NNE","BELSPUR",27.3446,-82.4382,2720676,8226292
202401,187366,1149972,2,3.08,"NE","BELSPUR",27.3531,-82.4165,2721186,8224990
202401,187367,1149959,1,3.67,"E","OLD TAMPA BAY",27.85,-82.52,2751000,8231200
202401,187367,1149961,1,1.38,"S","LONGBOAT KEY",27.4,-82.57,2724000,8234200
202401,187367,1149962,1,8.64,"NNW","LOWER TAMPA BAY",27.74,-82.69,2744400,8241400
202401,187368,1149924,1,2.41,"SSE","VENICE",27.07,-82.43,274200,8225800
202401,187368,1149946,1,2.41,"SSE","PORT CHARLOTTE",26.96,-82.08,2657600,824800
202401,187368,1149950,1,2.07,"S","VENICE",27.07,-82.45,274200,8227000
202401,187368,1149953,1,2.83,"SSE","LONGBOAT KEY",27.38,-82.56,2722800,8233600
202401,187368,1149955,1,1.97,"WNW","SARASOTA BEACH",27.34,-82.56,2720400,8233600
202401,187368,1149956,1,1.38,"S","LOWER TAMPA BAY",27.6,-82.65,2736000,8239000
202401,187368,1149957,1,8.31,"S","ST PETERSBURG BEACH",27.61,-82.76,2736600,8245600
202401,187369,1149978,1,4.51,"S","CAPE CORAL",26.5849,-81.9749,2635094,8158494
202401,187369,1149978,2,4.6,"NNE","PUNTA RASSA",26.5726,-81.9747,2634356,8158482
202401,187369,1149978,3,4.41,"N","PUNTA RASSA",26.5732,-81.9897,2634392,8159382
202401,187369,1149978,4,4.67,"SSW","CAPE CORAL",26.5847,-81.9898,2635082,8159388
202401,187370,1149918,1,.43,"NNW","OAK GROVE",31.0859,-85.7724,315154,8546344
202401,187370,1149919,1,.58,"NW","GRIMES",31.305,-85.4479,3118300,8526874
202401,187392,1150259,1,3.66,"ENE","RUNNING WATER",42.7913,-97.914,4247478,9754840
202401,187392,1150259,2,3.46,"NE","RUNNING WATER",42.8065,-97.9333,4248390,9755998
202401,187392,1150259,3,.97,"WNW","SPRINGFIELD",42.8553,-97.8977,4251318,9753862
202401,187392,1150259,4,2.9,"NE","SPRINGFIELD",42.88,-97.84,4252800,9750400
202401,187392,1150259,5,2.49,"ENE","SPRINGFIELD",42.8688,-97.838,4252128,9750280
202401,187392,1150259,6,.75,"NNE","SPRINGFIELD",42.8604,-97.876,4251624,9752560
202401,187392,1150259,7,2.49,"SSW","SPRINGFIELD",42.8148,-97.8905,4248888,9753430
202401,187413,1154983,1,.87,"SW","VALLEY STREAM",40.66,-73.71,4039600,7342600
202401,188402,1157936,1,1.16,"E","MAYERSVILLE",32.9,-91.05,3254000,913000
202401,188402,1157939,1,.9,"SW","PARSONS",33.72,-90.04,3343200,902400
202401,188402,1157940,1,0,"N","INDIANOLA",33.45,-90.65,3327000,9039000
202401,188402,1157941,1,.58,"E","INVERNESS",33.35,-90.59,3321000,9035400
202401,188402,1157943,1,0,"N","LEXINGTON",33.12,-90.05,337200,903000
202401,188402,1157944,1,.58,"E","TCHULA",33.18,-90.22,3310800,9013200
202401,188402,1157946,1,0,"N","CRENFREE",33.58,-90.12,3334800,907200
202401,188402,1159429,1,.69,"N","WINONA",33.49,-89.73,3329400,8943800
202401,188402,1159430,1,1.72,"E","HARDY",33.88,-89.82,3352800,8949200
202401,188402,1159431,1,.9,"SE","GRENADA",33.77,-89.81,3346200,8948600
202401,188402,1159432,1,1.34,"WSW","LODI",33.54,-89.55,3332400,8933000
202401,188402,1159433,1,.9,"NE","KILMICHAEL",33.44,-89.57,3326400,8934200
202401,188402,1159434,1,2.23,"SE","DOVER",32.68,-90.29,3240800,9017400
202401,188402,1159435,1,1.38,"N","THOMASTOWN",32.89,-89.67,3253400,8940200
202401,188402,1159436,1,8.35,"NNW","ETHEL",33.23,-89.53,3313800,8931800
202401,188402,1159438,1,2.82,"SSW","MABEN",33.51,-89.09,3330600,895400
202401,188402,1159442,1,1.17,"W","BEECHWOOD",32.33,-90.85,3219800,9051000
202401,188402,1159449,1,2.15,"NNW","WEST PT",33.63,-88.66,3337800,8839600
202401,188372,1158001,4,.87,"E","CALEXICO INTL ARPT",32.6691,-115.5051,3240146,11530306
202401,188373,1158232,1,1.62,"S","EL PUEBLECITO",32.6768,-114.6336,3240608,11438016
202401,188373,1158232,2,1.7,"S","EL PUEBLECITO",32.6756,-114.6335,3240536,11438010
202401,188373,1158232,3,1.68,"S","EL PUEBLECITO",32.6758,-114.6321,3240548,11437926
202401,188373,1158232,4,1.58,"S","EL PUEBLECITO",32.6772,-114.6324,3240632,11437944
202401,188373,1158240,1,5.6,"SSE","BLAISDELL",32.6427,-114.3913,3238562,11423478
202401,188373,1158240,2,5.66,"WSW","LIGURTA",32.6402,-114.3906,3238412,11423436
202401,188373,1158240,3,5.6,"WSW","LIGURTA",32.6403,-114.3896,3238418,11423376
202401,188373,1158240,4,5.56,"WSW","LIGURTA",32.6426,-114.3899,3238556,11423394
202401,188373,1158242,1,2.22,"SW","BLAISDELL",32.6981,-114.4479,3241886,11426874
202401,188373,1158242,2,2.55,"SW","BLAISDELL",32.6908,-114.4467,3241448,11426802
202401,188373,1158242,3,2.15,"SSW","BLAISDELL",32.6937,-114.4397,3241622,11426382
202401,188373,1158242,4,2.04,"SW","BLAISDELL",32.6983,-114.4437,3241898,11426622
202401,188391,1157783,1,0,"N","WEINER",35.62,-90.9,3537200,9054000
202401,188391,1157784,1,.89,"SE","BAY",35.74,-90.56,3544400,9033600
202401,188391,1157785,1,2.15,"SSE","SOUTH PLAINS",34.8,-90.99,3448000,9059400
202401,188391,1157786,1,.89,"SW","FELTON",34.79,-90.79,3447400,9047400
202401,188399,1159455,1,2.16,"NNE","BROOKLYN",31.1,-89.17,316000,8910200
202401,188399,1159456,1,.69,"S","LONGWOOD",33.14,-91.07,338400,914200
202401,188399,1159457,1,.59,"W","RAWLS SPGS",31.38,-89.38,3122800,8922800
202401,188399,1159458,1,1.82,"NE","HATTIESBURG",31.34,-89.3,3120400,8918000
202401,188399,1159459,1,2.46,"ENE","MOSELLE",31.51,-89.24,3130600,8914400
202401,188399,1159460,1,.91,"NE","BAY SPGS",31.98,-89.29,3158800,8917400
202401,188399,1159460,2,.73,"NE","BAY SPGS",31.9765,-89.2902,3158590,8917412
202401,188399,1159460,3,1,"ENE","BAY SPGS",31.9766,-89.2847,3158596,8917082
202401,188399,1159460,4,1.07,"NE","BAY SPGS",31.9797,-89.2856,3158782,8917136
202401,188399,1159461,1,0,"N","BROOKHAVEN",31.58,-90.45,3134800,9027000
202401,188399,1159461,2,.63,"NE","BROOKHAVEN",31.5869,-90.443,3135214,9026580
202401,188399,1159461,3,.94,"ESE","BROOKHAVEN",31.5731,-90.4362,3134386,9026172
202401,188399,1159461,4,.97,"SSW","BROOKHAVEN",31.5677,-90.4579,3134062,9027474
202401,188400,1157924,1,2.07,"S","SNYDER",33.25,-91.62,3315000,9137200
202401,188400,1157925,1,6.22,"N","EMPIRE",33.21,-91.43,3312600,9125800
202401,188400,1157926,1,1.34,"WSW","HALLEY JCT",33.52,-91.4,3331200,9124000
202401,188401,1159454,1,1.16,"E","TRANSYLVANIA",32.68,-91.18,3240800,9110800
202401,188402,1157928,1,1.34,"ESE","BEULAH",33.79,-90.98,3347400,9058800
202401,188402,1157929,1,.9,"NW","CLEVELAND MUNI ARPT",33.76,-90.76,3345600,9045600
202401,188402,1157935,1,.58,"E","EDEN",32.98,-90.32,3258800,9019200
202401,186883,1147304,2,.57,"E","TURBEVILLE",33.88,-80.01,3352800,80600
202401,186883,1147308,1,1.5,"NNE","SUMTER",33.94,-80.34,3356400,8020400
202401,186816,1146596,1,20.1,"SSW","SARGENT",28.5,-95.72,2830000,9543200
202401,186816,1146597,1,9.69,"S","TEXAS CITY",29.26,-94.89,2915600,9453400
202401,186816,1146598,1,15.25,"NE","FREEPORT",29.0757,-95.1226,294542,957356
202401,186816,1146599,1,9.62,"NE","NORTH JETTY",29.4682,-94.6167,2928092,9437002
202401,186834,1146696,1,3.11,"WSW","(VIS)VISALIA ARPT",36.3,-119.45,3618000,11927000
202401,186834,1146696,2,2.91,"WSW","(VIS)VISALIA ARPT",36.3003,-119.4461,3618018,11926766
202401,186834,1146696,3,2.6,"W","(VIS)VISALIA ARPT",36.3134,-119.446,3618804,11926760
202401,186834,1146696,4,2.87,"W","(VIS)VISALIA ARPT",36.3141,-119.451,3618846,11927060
202401,186834,1146697,1,2.82,"SSE","WHEELER RIDGE",34.96,-118.94,3457600,11856400
202401,186834,1146697,2,2.55,"SSE","WHEELER RIDGE",34.9639,-118.9402,3457834,11856412
202401,186834,1146697,3,2.56,"SSE","WHEELER RIDGE",34.9645,-118.9368,3457870,11856208
202401,186834,1146697,4,2.83,"SSE","WHEELER RIDGE",34.9608,-118.9354,3457648,11856124
202401,186863,1147042,1,4.94,"ESE","CLEAR LAKE",29.5306,-95.0015,2931836,9590
202401,186863,1147043,1,2.82,"N","EAGLE POINT",29.54,-94.9109,2932400,9454654
202401,186863,1147044,1,0,"N","PALACIOS",28.72,-96.25,2843200,9615000
202401,186863,1147045,1,9.62,"NE","NORTH JETTY",29.4682,-94.6167,2928092,9437002
202401,186863,1147046,1,2.77,"ESE","FREEPORT",28.9285,-95.2913,2855710,9517478
202401,186863,1147047,1,48.99,"WSW","SARGENT",28.422,-96.327,2825320,9619620
202401,186863,1147048,1,4.02,"SSW","GALVESTON",29.2489,-94.852,2914934,9451120
202401,186863,1147049,1,1.34,"N","PLEASURE PIER",29.2994,-94.7791,2917964,9446746
202401,186863,1147050,1,31.81,"NNW","BUOY 42019",28.314,-95.62,2818840,9537200
202401,186863,1147051,1,0,"N","BUOY 42019",27.92,-95.35,2755200,9521000
202401,186877,1147053,1,.89,"SE","KENNEY",30.0414,-96.3191,302484,9619146
202401,186877,1147054,1,2.16,"SSE","ROCK IS",29.5,-96.57,2930000,9634200
202401,186877,1147055,1,1.83,"SE","WHITE OAK ACRES",29.8,-95.43,2948000,9525800
202401,186877,1147056,1,1.09,"N","GARDEN VILLAS",29.6657,-95.3184,2939942,9519104
202401,186877,1147057,1,.32,"NNE","ALTA VISTA",29.6743,-95.1981,2940458,9511886
202401,186877,1160068,1,2.26,"SE","LIBERTY HILL",30.5,-95.14,3030000,958400
202401,186877,1160069,1,2.83,"NNE","CAMILLA",30.64,-95.06,3038400,953600
202401,186883,1147213,1,3.62,"SSW","SYRUP",34.0518,-81.3548,343108,8121288
202401,186883,1147213,2,.6,"SSE","SYRUP",34.0923,-81.3252,345538,8119512
202401,186883,1147216,1,2.03,"SSW","BAMBERG",33.2729,-81.0435,3316374,812610
202401,186883,1147216,2,.26,"NW","BAMBERG",33.3027,-81.0331,3318162,811986
202401,186883,1147245,1,5.01,"NNE","ANGELUS",34.6619,-80.2742,3439714,8016452
202401,186883,1147249,1,.77,"SE","SUMTER MUNI ARPT",33.9914,-80.3614,3359484,8021684
202401,186883,1147254,1,1.73,"E","MORGANA",33.58,-82.05,3334800,823000
202401,186883,1147255,1,6.32,"S","ROPERS XRDS",33.59,-81.96,3335400,8157600
202401,186883,1147272,1,4.74,"SSE","BORDEAUX",33.87,-82.38,3352200,8222800
202401,186883,1147274,1,1.5,"NNE","LITTLE MTN",34.22,-81.41,3413200,8124600
202401,186883,1147275,1,2.2,"SW","PEAK",34.21,-81.35,3412600,8121000
202401,186883,1147282,1,1.5,"NNE","COLUMBIA",34.02,-81.01,341200,81600
202401,186883,1147284,1,2.2,"SW","LEESBURG",34.01,-80.73,34600,8043800
202401,186883,1147285,1,0,"N","WEDDELL",34.08,-80.93,344800,8055800
202401,186883,1147289,1,.9,"NW","RIDGEWAY",34.31,-80.96,3418600,8057600
202401,186883,1147299,1,2.15,"NNW","ST PAUL",33.61,-80.41,3336600,8024600
202401,186883,1147303,1,1.86,"WSW","SUMMERTON",33.61,-80.38,3336600,8022800
202401,186883,1147304,1,4.19,"S","FORESTON",33.57,-80.08,3334200,804800
202401,186935,1159326,2,1.69,"NNW","RAKETOWN",36.8221,-80.9633,3649326,8057798
202401,186935,1159326,3,1.66,"NNW","RAKETOWN",36.8216,-80.9631,3649296,8057786
202401,186935,1159326,4,1.66,"NNW","RAKETOWN",36.8212,-80.9641,3649272,8057846
202401,186935,1159331,1,1.07,"SW","BOXLEY",37.2598,-80.9845,3715588,8059070
202401,186935,1159331,2,.46,"SSW","BOXLEY",37.2636,-80.9727,3715816,8058362
202401,186935,1159331,3,.45,"SW","BOXLEY",37.2656,-80.9761,3715936,8058566
202401,186935,1159331,4,.9,"WSW","BOXLEY",37.2643,-80.9848,3715858,8059088
202401,186935,1159331,5,1.08,"SW","BOXLEY",37.2609,-80.9859,3715654,8059154
202401,186935,1159333,1,1.28,"N","GALAX",36.6883,-80.917,3641298,8055020
202401,186935,1159333,2,1.25,"N","GALAX",36.6879,-80.9172,3641274,8055032
202401,186935,1159333,3,1.2,"N","GALAX",36.6872,-80.9171,3641232,8055026
202401,186935,1159333,4,1.2,"N","GALAX",36.6872,-80.9166,3641232,8054996
202401,186935,1159333,5,1.28,"N","GALAX",36.6883,-80.9165,3641298,8054990
202401,186935,1159334,1,2.12,"SSE","SWEET BRIAR",37.522,-79.054,3731320,793240
202401,186935,1159334,2,2.17,"SSE","SWEET BRIAR",37.5215,-79.0534,3731290,793204
202401,186935,1159334,3,2.19,"SSE","SWEET BRIAR",37.5212,-79.0533,3731272,793198
202401,186935,1159334,4,2.18,"SSE","SWEET BRIAR",37.5215,-79.0529,3731290,793174
202401,186935,1159334,5,2.15,"SSE","SWEET BRIAR",37.5222,-79.0524,3731332,793144
202401,186935,1159336,1,4.04,"W","ENDICOTT",36.8823,-80.2231,3652938,8013386
202401,186935,1159336,2,4.05,"W","ENDICOTT",36.8819,-80.2232,3652914,8013392
202401,186935,1159336,3,4.03,"W","ENDICOTT",36.8819,-80.2229,3652914,8013374
202401,186935,1159336,4,4.03,"W","ENDICOTT",36.8822,-80.2229,3652932,8013374
202401,186935,1159358,1,2.38,"E","LYNCHBURG ARPT",37.3319,-79.1568,3719914,799408
202401,186935,1159358,2,3.85,"WNW","WINFALL",37.2523,-79.1641,3715138,799846
202401,186935,1159358,3,2.44,"NNE","MORRIS CHURCH",37.1844,-78.8904,3711064,7853424
202401,186935,1159358,4,2.43,"ESE","MIKE",37.2053,-78.8798,3712318,7852788
202401,186935,1159361,1,.09,"WSW","FONTAINE",36.6495,-79.8715,3638970,7952290
202401,186935,1159361,2,.09,"SW","FONTAINE",36.649,-79.8711,3638940,7952266
202401,186935,1159361,3,.04,"SW","FONTAINE",36.6495,-79.8705,3638970,7952230
202401,186935,1159361,4,.06,"WSW","FONTAINE",36.6498,-79.871,3638988,7952260
202401,186935,1159363,1,1.95,"S","OAK LEVEL",36.7923,-79.9264,3647538,7955584
202401,187539,1151569,3,2.26,"ESE","CARLOTTA",40.5143,-124.0123,4030858,124738
202401,187539,1151569,4,1.75,"ESE","CARLOTTA",40.5198,-124.0196,4031188,1241176
202401,187539,1151570,1,.38,"WNW","BEATRICE",40.6722,-124.2067,4040332,12412402
202401,187539,1151570,2,.42,"SW","BEATRICE",40.6653,-124.2051,4039918,12412306
202401,187539,1151570,3,.15,"WSW","BEATRICE",40.6691,-124.2027,4040146,12412162
202401,187539,1151570,4,.39,"NNW","BEATRICE",40.6755,-124.202,4040530,12412120
202401,187539,1151570,5,1.01,"N","BEATRICE",40.6845,-124.2019,4041070,12412114
